,Unnamed: 0,Single,Travel_Frequently,Educ.Human Resources,Married,Dept. Human Resources,Divorced,Non-Travel,Travel_Rarely,Manufacturing Director,Research Director,hora_ingreso,Manager,Sales,Sales Executive,Research Scientist,Healthcare Representative,Research & Development,Rol.Human Resources,Sales Representative,Laboratory Technician,Medical,Marketing,Technical Degree,Life Sciences,Other,hora_salida,TotalWorkingYears,Age,JobSatisfaction,WorkLifeBalance,YearsWithCurrManager,EnvironmentSatisfaction,YearsSinceLastPromotion,Resignation
3205,3205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.217302798982182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.412372773536894,20.0,50,3,3,8,4,3,0.0
3206,3206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.994306615776079,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.92983460559796,9.0,34,2,4,7,4,7,0.0
3207,3207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.908492366412213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.445801526717547,4.0,24,3,3,0,1,2,1.0
3208,3208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.27321882951654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.3130407124682,20.0,39,3,3,10,4,11,0.0
3209,3209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.073218829516536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.030566157760813,10.0,32,4,2,8,4,0,0.0
3210,3210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2992048346056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.751812977099235,18.0,50,3,3,3,2,1,1.0
3211,3211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.907919847328236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.170578880407117,10.0,38,4,2,8,2,1,0.0
3212,3212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.048918575063611,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.795960559796448,9.0,27,1,3,7,3,0,0.0
3213,3213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.928403307888038,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.765235368956732,10.0,32,4,3,7,3,7,0.0
3214,3214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.546437659033078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.78355597964376,20.0,47,1,3,7,4,1,0.0
3215,3215,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.478753180661576,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.468225190839696,20.0,40,1,3,12,4,1,0.0
3216,3216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.157124681933848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.260464376590324,32.0,53,3,3,3,3,1,0.0
3217,3217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.282347328244272,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.292716284987275,23.0,41,4,2,6,2,12,0.0
3218,3218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.025763358778622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.84122137404581,10.0,60,1,3,2,1,2,0.0
3219,3219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.895928753180664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.326017811704832,9.0,27,1,2,7,4,1,0.0
3220,3220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.200826972010184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.816507633587792,22.0,41,3,3,10,4,2,0.0
3221,3221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.10550254452926,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.686577608142503,4.0,50,2,3,2,4,2,0.0
3222,3222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.437722646310435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.942143765903317,10.0,28,2,3,7,1,3,0.0
3223,3223,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.28934478371501,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.74437022900763,10.0,36,1,3,5,1,0,0.0
3224,3224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.369847328244276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.3283078880407,10.0,38,3,4,0,3,0,0.0
3225,3225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.085400763358772,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.49526081424936,9.0,44,3,3,4,1,1,0.0
3226,3226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.528053435114506,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.23734096692111,28.0,47,3,2,13,4,11,0.0
3227,3227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.454071246819344,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.411450381679387,10.0,30,4,2,7,3,7,0.0
3228,3228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.458619592875316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.38676844783715,1.0,29,3,3,0,3,0,0.0
3229,3229,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.155693384223918,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.03412849872773,7.0,42,3,3,2,3,2,1.0
3230,3230,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.932729007633595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.127067430025438,7.0,43,4,3,2,4,2,0.0
3231,3231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.98874045801527,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.605788804071253,10.0,34,3,3,3,2,4,0.0
3232,3232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.956202290076334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.798600508905846,5.0,23,1,4,2,2,0,0.0
3233,3233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.963867684478382,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.499268447837151,12.0,39,2,1,6,3,3,0.0
3234,3234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.419020356234098,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.002194656488545,30.0,56,4,2,1,3,1,0.0
3235,3235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.499300254452928,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.6609096692112,5.0,40,4,2,3,4,2,0.0
3236,3236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.985209923664124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.568002544529264,9.0,27,1,1,7,4,0,0.0
3237,3237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.42474554707379,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.948505089058516,2.0,29,2,3,2,4,2,0.0
3238,3238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.18692748091603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.8513358778626,19.0,53,4,3,2,4,2,0.0
3239,3239,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.041412213740458,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.32223282442748,16.0,35,1,4,0,4,0,0.0
3240,3240,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210846055979642,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.19729643765904,10.0,32,4,3,7,1,4,0.0
3241,3241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.568797709923675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.753594147582703,6.0,38,3,1,1,4,0,0.0
3242,3242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.276717557251908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.857188295165404,7.0,34,1,3,0,2,0,0.0
3243,3243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.157092875318073,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.51851145038168,34.0,52,1,4,16,3,1,0.0
3244,3244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.309732824427476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.44491094147582,10.0,33,4,2,8,4,7,1.0
3245,3245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.499077608142496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.645419847328245,6.0,25,4,2,4,3,1,0.0
3246,3246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.065267175572515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.37814885496183,9.0,45,3,3,1,2,3,0.0
3247,3247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.499427480916031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.950445292620866,2.0,23,3,3,2,1,0,0.0
3248,3248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.054230279898215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.937404580152684,8.0,47,3,3,3,2,1,1.0
3249,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.392366412213743,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.49182569974554,6.0,34,4,3,4,4,1,0.0
3250,3250,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.16841603053435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.339917302798977,24.0,55,1,3,4,4,1,1.0
3251,3251,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.067970737913488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.615712468193376,10.0,36,1,3,9,1,0,0.0
3252,3252,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.490298982188287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.14541984732823,5.0,52,4,3,2,4,1,0.0
3253,3253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.874618320610686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.077576335877858,5.0,26,4,3,0,1,2,0.0
3254,3254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.008047073791344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.532824427480918,11.0,29,3,2,1,2,1,0.0
3255,3255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.977862595419856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.340871501272268,6.0,26,1,2,2,4,1,1.0
3256,3256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.289472010178118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.936323155216288,10.0,34,4,3,3,2,1,0.0
3257,3257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.953562340966922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.725922391857495,9.0,54,1,3,4,4,1,0.0
3258,3258,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19888676844784,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.330979643765902,5.0,27,4,3,1,3,1,0.0
3259,3259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.40432569974555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.17563613231552,6.0,37,1,2,3,4,4,0.0
3260,3260,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.292779898218829,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.05569338422392,17.0,38,1,3,12,1,4,0.0
3261,3261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.403117048346056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7163804071247,6.0,34,1,3,3,2,1,0.0
3262,3262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.191412213740453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.188899491094155,3.0,35,4,2,2,1,0,0.0
3263,3263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.329993638676848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.85566157760814,7.0,30,3,3,2,4,0,0.0
3264,3264,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.137818066157765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.813072519083972,8.0,40,2,3,7,3,3,0.0
3265,3265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.016094147582695,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0301844783715,6.0,34,1,3,2,3,1,0.0
3266,3266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.075031806615778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.972868956743,24.0,42,4,2,9,2,14,0.0
3267,3267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.535941475826965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.978435114503828,1.0,23,1,3,0,3,0,1.0
3268,3268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.315521628498727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.502480916030535,1.0,24,2,3,0,3,0,0.0
3269,3269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.171024173027993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.63705470737913,9.0,52,3,3,4,4,1,0.0
3270,3270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.936259541984734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.562404580152664,30.0,50,3,3,3,3,0,0.0
3271,3271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.130756997455478,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.65050890585242,1.0,29,1,3,0,2,0,1.0
3272,3272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.028148854961836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.27255089058524,14.0,33,3,4,7,3,3,0.0
3273,3273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.477735368956743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.856902035623413,6.0,33,1,3,2,1,0,1.0
3274,3274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.281583969465649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.950222646310433,26.0,47,4,2,0,3,3,0.0
3275,3275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.348664122137397,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.349936386768455,10.0,36,2,3,5,3,0,0.0
3276,3276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.990426208651396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.725922391857504,10.0,29,3,3,7,3,0,0.0
3277,3277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.08237913486005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.011863867684475,40.0,58,2,3,8,4,13,1.0
3278,3278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.92770356234097,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.738390585241746,7.0,35,3,3,2,4,2,0.0
3279,3279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.379770992366414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.984064885496185,8.0,42,4,3,2,4,0,0.0
3280,3280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.409510178117044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.164408396946566,5.0,28,3,2,1,3,2,1.0
3281,3281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.51173664122138,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.641316793893129,8.0,36,2,3,4,3,0,0.0
3282,3282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.222201017811704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.43934478371501,14.0,32,3,3,8,3,6,0.0
3283,3283,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.255343511450386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.50626590330789,10.0,40,3,3,0,1,0,0.0
3284,3284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.34723282442749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.89987277353689,12.0,30,4,2,0,3,0,0.0
3285,3285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.439376590330792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.512595419847337,1.0,45,3,3,0,2,0,0.0
3286,3286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.148155216284987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.951176844783724,10.0,42,2,2,8,2,7,0.0
3287,3287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.363231552162844,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.243352417302795,13.0,38,1,2,2,1,1,0.0
3288,3288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.446851145038169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.82853053435114,6.0,34,4,3,3,3,1,0.0
3289,3289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.92993002544529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.390712468193383,9.0,49,4,4,7,3,7,1.0
3290,3290,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.852099236641225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.376622137404572,12.0,55,4,2,3,3,7,1.0
3291,3291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.484637404580152,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.259573791348604,22.0,43,1,3,0,2,1,0.0
3292,3292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.081170483460566,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.362340966921128,9.0,27,4,3,8,3,0,0.0
3293,3293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.020578880407117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.207442748091603,17.0,35,3,4,6,3,1,0.0
3294,3294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.026844783715015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.747709923664132,8.0,28,2,3,5,2,7,0.0
3295,3295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.09236641221374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.189821882951655,4.0,34,2,1,2,3,0,0.0
3296,3296,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.044052162849876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.115076335877866,8.0,26,3,3,7,3,1,1.0
3297,3297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.084541984732828,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.545896946564891,0.0,27,4,2,0,4,0,0.0
3298,3298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.252703562340969,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.790744274809162,29.0,51,3,2,17,1,4,0.0
3299,3299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.16787531806616,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.824109414758263,10.0,44,2,2,3,4,2,0.0
3300,3300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.266284987277349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.04707379134861,6.0,25,1,2,1,1,0,0.0
3301,3301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.175731552162848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.570642493638667,9.0,33,1,3,8,1,0,0.0
3302,3302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.004675572519087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.061736641221373,6.0,35,1,2,1,3,1,0.0
3303,3303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.156552162849875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.814153944020354,18.0,36,4,2,11,2,4,0.0
