EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
643,36,Travel_Frequently,Sales,5,2,Marketing,Female,1,Laboratory Technician,Married,47170,1.0,19,1,12.0,3,11,0,7
642,49,Travel_Rarely,Sales,14,4,Life Sciences,Male,2,Research Scientist,Married,62300,2.0,14,0,23.0,2,1,0,0
641,43,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,3,Laboratory Technician,Married,168350,3.0,17,1,25.0,3,8,0,7
640,59,Travel_Rarely,Research & Development,3,4,Technical Degree,Male,1,Research Scientist,Single,40510,5.0,16,3,13.0,3,6,0,5
639,31,Travel_Rarely,Sales,24,1,Marketing,Female,1,Sales Executive,Single,38940,1.0,12,0,10.0,3,10,1,8
638,31,Travel_Rarely,Research & Development,21,3,Life Sciences,Male,2,Laboratory Technician,Married,99800,1.0,12,0,6.0,1,6,0,1
637,54,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,Sales Executive,Married,20930,3.0,19,0,36.0,2,10,0,9
636,29,Travel_Rarely,Research & Development,19,4,Life Sciences,Male,1,Manufacturing Director,Divorced,99500,1.0,20,0,3.0,3,3,1,2
635,19,Non-Travel,Sales,2,2,Other,Male,3,Healthcare Representative,Single,98240,1.0,18,0,1.0,2,1,0,0
634,44,Travel_Rarely,Human Resources,4,4,Life Sciences,Male,5,Laboratory Technician,Married,76320,1.0,21,0,10.0,3,10,7,7
633,54,Travel_Frequently,Research & Development,9,2,Medical,Male,2,Sales Representative,Divorced,29830,7.0,14,1,33.0,2,5,1,4
632,27,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Manufacturing Director,Married,34080,1.0,24,0,9.0,2,9,6,8
631,35,Non-Travel,Research & Development,1,1,Life Sciences,Male,2,Sales Executive,Married,136100,4.0,22,2,16.0,4,13,4,12
630,42,Travel_Frequently,Human Resources,8,2,Medical,Male,1,Sales Executive,Married,106480,3.0,13,1,20.0,1,1,0,0
629,30,Travel_Rarely,Sales,9,3,Marketing,Female,1,Research Scientist,Married,90710,0.0,19,1,12.0,2,11,5,7
628,25,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Laboratory Technician,Single,27680,0.0,22,1,5.0,0,4,1,1
627,40,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Research Scientist,Divorced,37800,7.0,12,0,7.0,2,5,1,3
626,33,Travel_Rarely,Sales,26,2,Marketing,Male,1,Research Scientist,Married,42300,0.0,12,0,15.0,0,14,4,10
625,36,Travel_Rarely,Sales,3,2,Marketing,Male,4,Healthcare Representative,Divorced,178610,2.0,18,0,17.0,2,7,7,7
624,32,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,2,Research Scientist,Single,50700,4.0,12,1,10.0,6,8,0,7
623,32,Travel_Frequently,Sales,10,3,Life Sciences,Female,1,Sales Executive,Married,102660,1.0,11,0,2.0,3,2,2,2
622,60,Travel_Rarely,Sales,2,2,Life Sciences,Male,2,Sales Executive,Divorced,25640,0.0,14,1,12.0,3,11,1,9
621,42,Non-Travel,Research & Development,5,4,Medical,Male,5,Sales Executive,Married,170460,7.0,11,0,10.0,3,4,0,3
620,46,Travel_Rarely,Sales,9,1,Medical,Female,1,Sales Executive,Divorced,141180,2.0,22,0,12.0,3,6,1,4
619,20,Travel_Rarely,Research & Development,18,4,Medical,Male,1,Human Resources,Single,84120,1.0,13,0,2.0,2,2,2,2
618,44,Travel_Rarely,Research & Development,3,4,Medical,Male,2,Research Scientist,Single,25640,1.0,12,3,20.0,3,20,13,17
617,30,Travel_Rarely,Sales,29,3,Marketing,Male,1,Sales Executive,Divorced,25460,1.0,14,1,10.0,2,10,8,9
616,36,Travel_Rarely,Research & Development,9,2,Medical,Male,2,Sales Executive,Divorced,119350,1.0,11,3,7.0,6,7,1,7
615,33,Travel_Frequently,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,20970,1.0,14,2,10.0,5,10,0,1
614,24,Travel_Rarely,Human Resources,28,4,Human Resources,Male,3,Manufacturing Director,Married,28860,1.0,19,1,1.0,5,1,0,0
613,35,Travel_Rarely,Sales,4,4,Marketing,Male,1,Laboratory Technician,Married,180410,3.0,20,1,15.0,3,7,1,7
612,46,Travel_Rarely,Research & Development,8,4,Other,Male,3,Manager,Married,17020,5.0,21,0,25.0,2,4,0,3
611,28,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,2,Research Scientist,Married,23510,1.0,16,0,6.0,4,6,3,3
610,50,Travel_Frequently,Research & Development,25,4,Life Sciences,Female,2,Healthcare Representative,Married,32020,2.0,24,1,32.0,2,2,2,2
609,40,Travel_Frequently,Sales,9,3,Medical,Male,1,Manufacturing Director,Married,45230,5.0,16,1,5.0,5,0,0,0
608,30,Travel_Rarely,Sales,20,3,Marketing,Male,3,Sales Executive,Divorced,48100,8.0,18,0,8.0,3,4,0,3
607,41,Non-Travel,Research & Development,12,3,Life Sciences,Male,2,Sales Representative,Divorced,195660,6.0,16,0,5.0,2,1,0,0
606,33,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,1,Manager,Married,60910,1.0,15,0,5.0,6,5,1,4
605,44,Non-Travel,Research & Development,20,3,Life Sciences,Male,1,Sales Representative,Single,45560,2.0,13,0,6.0,4,0,0,0
604,46,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Married,165550,8.0,14,2,28.0,4,26,15,9
603,22,Travel_Frequently,Research & Development,22,4,Medical,Male,1,Sales Representative,Married,26540,0.0,24,0,1.0,5,0,0,0
602,29,Travel_Rarely,Research & Development,23,3,Medical,Male,1,Sales Executive,Married,79690,0.0,14,0,6.0,3,5,1,3
601,53,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,1,Research Director,Divorced,40310,3.0,12,1,26.0,3,7,4,7
600,44,Travel_Rarely,Human Resources,6,2,Human Resources,Male,3,Sales Executive,Single,45580,1.0,13,1,6.0,2,6,0,2
599,20,Travel_Rarely,Research & Development,6,3,Medical,Male,5,Research Director,Single,83920,1.0,17,0,2.0,5,2,1,2
598,37,Travel_Rarely,Research & Development,14,4,Life Sciences,Male,3,Research Scientist,Married,65770,1.0,13,0,14.0,1,14,3,11
597,45,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Sales Representative,Married,132120,4.0,13,0,7.0,4,3,0,2
596,19,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,2,Laboratory Technician,Single,191970,1.0,12,0,1.0,2,1,0,0
595,29,Travel_Rarely,Research & Development,26,1,Life Sciences,Male,1,Laboratory Technician,Married,22180,1.0,24,1,10.0,1,10,0,8
594,56,Travel_Rarely,Research & Development,3,2,Other,Male,2,Healthcare Representative,Divorced,44490,4.0,15,0,28.0,3,5,4,2
593,32,Non-Travel,Research & Development,11,2,Other,Female,2,Research Scientist,Divorced,44870,1.0,11,0,1.0,5,1,0,0
592,43,Travel_Rarely,Sales,5,3,Marketing,Female,3,Research Scientist,Single,45220,8.0,15,1,7.0,3,4,1,3
591,35,Travel_Frequently,Research & Development,3,3,Medical,Female,2,Laboratory Technician,Married,22580,1.0,11,1,2.0,2,2,2,2
590,34,Travel_Frequently,Research & Development,6,2,Life Sciences,Male,1,Research Director,Single,43060,0.0,11,0,14.0,2,13,4,9
589,35,Travel_Rarely,Research & Development,18,5,Medical,Female,2,Research Scientist,Divorced,65380,2.0,16,1,15.0,3,7,6,4
588,40,Travel_Frequently,Research & Development,26,4,Life Sciences,Male,2,Research Scientist,Married,194060,3.0,20,3,16.0,2,1,0,0
587,30,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Manufacturing Director,Married,34480,1.0,11,0,10.0,3,10,1,4
586,26,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Representative,Married,143360,1.0,21,1,8.0,3,8,0,7
585,28,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Sales Executive,Married,41970,1.0,13,0,1.0,3,1,0,0
584,24,Travel_Rarely,Sales,7,4,Life Sciences,Female,1,Laboratory Technician,Single,25760,8.0,17,3,6.0,3,4,1,2
583,35,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,57150,6.0,24,2,10.0,0,8,1,7
582,42,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,4,Laboratory Technician,Single,30340,7.0,21,1,9.0,3,6,1,5
581,42,Travel_Frequently,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Single,22850,0.0,16,0,22.0,3,21,13,14
580,40,Travel_Frequently,Research & Development,2,4,Medical,Male,4,Human Resources,Single,75960,9.0,11,0,20.0,0,18,2,13
579,29,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,1,Sales Executive,Married,22440,1.0,12,3,11.0,5,11,3,10
578,35,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,3,Laboratory Technician,Single,31020,1.0,13,1,6.0,3,5,1,4
577,34,Travel_Rarely,Sales,1,1,Marketing,Female,2,Laboratory Technician,Married,24760,1.0,19,0,6.0,2,6,1,3
576,27,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Healthcare Representative,Married,42600,1.0,11,2,4.0,2,4,2,2
575,37,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,166590,7.0,16,1,9.0,2,6,1,3
574,31,Travel_Frequently,Sales,10,3,Technical Degree,Female,1,Research Director,Married,53040,1.0,17,0,2.0,3,2,2,2
573,41,Travel_Rarely,Research & Development,4,2,Medical,Male,2,Research Scientist,Married,25430,3.0,12,0,6.0,3,1,0,0
572,33,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Sales Executive,Single,49360,0.0,14,0,6.0,2,5,0,3
571,18,Non-Travel,Research & Development,2,4,Medical,Male,3,Laboratory Technician,Single,109650,1.0,18,0,0.0,5,0,0,0
570,28,Travel_Frequently,Sales,6,4,Life Sciences,Male,1,Manager,Divorced,52530,1.0,15,0,3.0,2,3,0,2
569,38,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Human Resources,Married,38160,1.0,13,2,7.0,2,7,5,0
568,29,Travel_Rarely,Sales,4,2,Other,Female,2,Healthcare Representative,Married,65400,1.0,22,0,10.0,2,10,1,2
567,42,Travel_Rarely,Sales,21,2,Life Sciences,Female,1,Healthcare Representative,Single,22010,4.0,12,1,16.0,3,1,0,0
566,29,Travel_Frequently,Research & Development,1,4,Medical,Male,3,Research Scientist,Divorced,27160,0.0,18,0,8.0,2,7,1,1
565,34,Travel_Frequently,Sales,9,1,Technical Degree,Male,2,Sales Executive,Single,26570,2.0,13,1,5.0,3,3,0,2
564,49,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,63800,6.0,23,1,22.0,1,9,2,3
563,35,Travel_Frequently,Research & Development,9,2,Other,Female,1,Manufacturing Director,Divorced,104960,1.0,13,1,5.0,2,5,0,2
562,28,Travel_Rarely,Sales,2,4,Marketing,Male,1,Sales Executive,Married,93550,0.0,11,0,6.0,4,5,0,4
561,31,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,52580,0.0,14,3,3.0,5,2,2,2
560,36,Non-Travel,Research & Development,1,3,Medical,Male,3,Sales Representative,Single,34520,2.0,13,3,18.0,4,11,0,9
559,39,Non-Travel,Research & Development,6,3,Life Sciences,Male,1,Laboratory Technician,Single,28510,9.0,15,0,9.0,2,5,0,3
558,21,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Research Scientist,Single,26100,1.0,11,1,2.0,3,2,2,2
557,40,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Healthcare Representative,Single,22130,1.0,17,0,21.0,4,20,4,9
556,39,Travel_Frequently,Sales,1,3,Marketing,Male,2,Healthcare Representative,Divorced,67550,7.0,14,1,21.0,2,18,11,5
555,43,Travel_Frequently,Research & Development,5,3,Medical,Female,2,Laboratory Technician,Married,96990,8.0,19,1,18.0,3,8,0,1
554,38,Travel_Rarely,Research & Development,7,4,Medical,Male,1,Sales Executive,Single,66530,7.0,20,1,10.0,2,1,0,0
553,46,Travel_Rarely,Research & Development,6,4,Medical,Male,3,Sales Executive,Married,21740,3.0,11,1,23.0,3,12,4,9
552,28,Travel_Rarely,Human Resources,1,3,Human Resources,Female,4,Laboratory Technician,Divorced,67810,0.0,15,1,10.0,2,9,1,7
551,29,Travel_Rarely,Research & Development,8,3,Medical,Female,4,Research Scientist,Divorced,52960,4.0,14,0,11.0,3,7,1,7
550,38,Travel_Rarely,Research & Development,6,2,Medical,Male,1,Research Scientist,Divorced,47360,0.0,11,1,9.0,3,8,2,7
549,52,Travel_Rarely,Sales,1,3,Life Sciences,Male,1,Sales Executive,Single,59740,7.0,18,1,18.0,6,8,4,0
548,45,Non-Travel,Research & Development,1,3,Medical,Female,2,Human Resources,Married,125040,1.0,12,1,15.0,2,15,4,12
547,48,Non-Travel,Sales,2,1,Life Sciences,Male,2,Sales Executive,Single,23700,2.0,11,0,27.0,3,5,2,1
546,34,Non-Travel,Sales,1,1,Marketing,Female,2,Research Director,Married,26960,3.0,23,0,6.0,3,0,0,0
545,33,Travel_Frequently,Sales,9,3,Medical,Female,2,Research Scientist,Married,46490,0.0,12,0,4.0,2,3,0,2
544,50,Travel_Frequently,Research & Development,1,4,Medical,Male,2,Research Scientist,Single,159920,3.0,14,0,5.0,3,0,0,0
543,28,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,2,Manager,Divorced,29760,1.0,14,0,1.0,3,1,0,0
542,42,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,4,Research Scientist,Married,60320,0.0,14,0,23.0,2,22,13,7
541,33,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,4,Manufacturing Director,Single,29040,4.0,13,0,5.0,2,2,2,2
540,26,Travel_Rarely,Sales,8,2,Marketing,Male,2,Sales Executive,Divorced,80950,1.0,15,0,1.0,3,1,0,0
539,25,Travel_Rarely,Human Resources,25,4,Human Resources,Female,2,Research Scientist,Married,82680,1.0,12,0,7.0,3,7,5,6
538,37,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,4,Sales Executive,Divorced,71430,2.0,21,0,8.0,6,1,0,0
537,34,Travel_Frequently,Sales,29,4,Marketing,Male,1,Research Scientist,Single,115100,0.0,14,1,7.0,5,6,0,4
536,28,Travel_Rarely,Human Resources,1,1,Human Resources,Male,2,Research Scientist,Divorced,63470,1.0,15,1,4.0,2,4,2,2
535,33,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,1,Sales Executive,Single,62140,1.0,19,2,14.0,3,13,3,8
534,35,Travel_Rarely,Sales,7,4,Life Sciences,Male,3,Sales Representative,Single,61180,0.0,21,1,9.0,3,8,4,7
533,33,Travel_Rarely,Sales,23,4,Marketing,Female,4,Sales Executive,Divorced,39830,4.0,12,0,9.0,3,3,1,2
532,44,Travel_Rarely,Research & Development,18,4,Life Sciences,Female,2,Sales Executive,Married,21190,9.0,15,0,24.0,3,20,3,6
531,28,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Single,74570,3.0,11,2,10.0,1,8,1,7
530,55,Travel_Frequently,Research & Development,23,5,Life Sciences,Male,3,Laboratory Technician,Married,36970,3.0,13,1,23.0,1,3,1,2
529,27,Non-Travel,Sales,11,3,Technical Degree,Female,2,Laboratory Technician,Married,99850,1.0,14,1,3.0,3,3,1,2
528,40,Travel_Rarely,Sales,1,4,Marketing,Male,1,Sales Executive,Married,48690,4.0,12,0,14.0,2,11,11,1
527,38,Travel_Rarely,Research & Development,5,3,Technical Degree,Male,1,Sales Executive,Married,63490,0.0,11,0,20.0,3,19,1,9
526,41,Travel_Rarely,Sales,1,4,Life Sciences,Female,1,Research Director,Married,52570,1.0,14,0,10.0,2,10,0,8
525,30,Travel_Rarely,Research & Development,8,3,Medical,Female,1,Sales Executive,Married,183000,0.0,14,0,7.0,6,6,0,2
524,26,Travel_Rarely,Research & Development,5,4,Medical,Female,2,Sales Executive,Married,46820,1.0,11,1,6.0,3,5,1,3
523,28,Non-Travel,Research & Development,19,4,Life Sciences,Female,4,Laboratory Technician,Single,52380,1.0,17,1,10.0,4,10,1,9
522,51,Travel_Rarely,Sales,23,3,Medical,Female,2,Research Scientist,Married,192720,9.0,20,0,18.0,2,10,2,7
521,46,Travel_Rarely,Sales,12,3,Marketing,Female,3,Healthcare Representative,Divorced,89430,8.0,12,1,19.0,6,16,1,7
520,21,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manager,Single,57750,1.0,18,0,1.0,2,1,1,0
519,20,Travel_Frequently,Sales,8,3,Marketing,Male,3,Sales Executive,Single,34640,1.0,20,0,2.0,3,2,0,2
518,43,Travel_Rarely,Sales,25,2,Life Sciences,Male,3,Research Scientist,Divorced,50550,5.0,22,0,18.0,2,1,0,0
517,55,Non-Travel,Research & Development,2,3,Medical,Female,2,Manager,Single,75470,7.0,16,0,31.0,2,9,6,2
516,36,Travel_Rarely,Research & Development,4,2,Life Sciences,Female,2,Human Resources,Single,44780,0.0,18,1,15.0,3,14,7,8
515,56,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,2,Manufacturing Director,Married,52280,2.0,11,0,18.0,4,5,0,3
514,54,Travel_Rarely,Research & Development,5,3,Medical,Female,2,Manufacturing Director,Married,24780,6.0,11,0,13.0,0,9,7,0
513,46,Travel_Rarely,Research & Development,2,1,Medical,Female,3,Research Scientist,Divorced,49410,9.0,13,2,23.0,2,2,2,2
512,26,Travel_Frequently,Research & Development,3,3,Medical,Male,2,Laboratory Technician,Divorced,139640,1.0,11,2,5.0,1,5,1,3
511,40,Travel_Rarely,Human Resources,2,3,Medical,Male,5,Sales Executive,Married,24550,1.0,15,1,8.0,2,7,7,5
510,37,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Laboratory Technician,Single,170680,3.0,23,0,8.0,6,4,0,1
509,50,Travel_Rarely,Research & Development,5,4,Life Sciences,Male,1,Sales Executive,Married,118780,2.0,13,1,29.0,2,8,7,7
508,38,Travel_Frequently,Sales,9,4,Medical,Male,2,Research Scientist,Married,26950,3.0,14,1,8.0,4,2,2,2
507,28,Travel_Rarely,Research & Development,10,3,Other,Male,2,Sales Representative,Married,52100,1.0,15,0,1.0,1,1,0,0
506,34,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Sales Representative,Married,64100,1.0,13,1,1.0,5,1,0,0
505,26,Travel_Frequently,Sales,2,3,Life Sciences,Male,2,Research Scientist,Married,48210,6.0,14,2,6.0,2,3,1,2
504,36,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Divorced,56600,7.0,12,0,9.0,3,1,0,0
503,53,Travel_Frequently,Sales,8,2,Medical,Male,2,Research Scientist,Married,120610,2.0,20,1,30.0,2,15,6,12
502,45,Travel_Rarely,Research & Development,16,1,Medical,Male,2,Sales Executive,Single,54840,1.0,20,3,6.0,6,6,0,4
501,59,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4
500,34,Travel_Rarely,Sales,6,4,Marketing,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9
499,32,Non-Travel,Research & Development,15,3,Medical,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7
498,45,Travel_Rarely,Research & Development,7,2,Other,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1
497,33,Non-Travel,Sales,9,2,Technical Degree,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2
496,39,Travel_Frequently,Sales,11,3,Marketing,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8
495,36,Travel_Rarely,Sales,2,4,Technical Degree,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14
494,50,Non-Travel,Human Resources,2,2,Life Sciences,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13
493,44,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11
492,52,Travel_Rarely,Research & Development,5,4,Medical,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9
491,26,Non-Travel,Research & Development,21,1,Life Sciences,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2
490,38,Travel_Rarely,Research & Development,24,2,Other,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0
489,41,Non-Travel,Research & Development,19,1,Life Sciences,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10
488,55,Travel_Frequently,Research & Development,26,2,Life Sciences,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7
487,37,Travel_Rarely,Sales,15,3,Marketing,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0
486,59,Travel_Rarely,Research & Development,16,4,Medical,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3
485,50,Travel_Rarely,Sales,27,3,Medical,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0
484,42,Travel_Rarely,Research & Development,23,4,Other,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0
483,35,Travel_Rarely,Sales,24,3,Medical,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2
482,27,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2
481,39,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8
480,41,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1
479,48,Travel_Rarely,Sales,3,3,Medical,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8
478,48,Travel_Rarely,Human Resources,2,4,Medical,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2
477,22,Travel_Rarely,Research & Development,8,3,Other,Male,2,Sales Representative,Married,49070,3.5,21,1,4.0,2,4,1,1
476,26,Travel_Rarely,Sales,1,3,Marketing,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3
475,30,Travel_Frequently,Research & Development,8,4,Medical,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2
474,20,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0
473,30,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7
472,35,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1
471,54,Travel_Rarely,Sales,23,3,Medical,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8
470,18,Non-Travel,Sales,5,4,Other,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0
469,31,Travel_Frequently,Research & Development,5,2,Technical Degree,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3
468,35,Travel_Rarely,Sales,24,3,Medical,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2
467,24,Travel_Rarely,Sales,28,3,Life Sciences,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2
466,46,Travel_Rarely,Research & Development,28,3,Medical,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7
465,38,Travel_Frequently,Research & Development,13,3,Technical Degree,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2
464,50,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5
463,30,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1
462,47,Travel_Rarely,Sales,18,4,Medical,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7
461,45,Non-Travel,Sales,2,3,Medical,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8
460,27,Travel_Rarely,Research & Development,20,4,Other,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2
459,41,Travel_Frequently,Sales,11,3,Other,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11
458,33,Travel_Frequently,Sales,1,3,Marketing,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2
457,50,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Divorced,52490,9.0,21,2,32.0,2,5,1,3
456,45,Travel_Rarely,Research & Development,26,1,Medical,Female,3,Healthcare Representative,Divorced,27940,3.0,19,1,8.0,2,5,0,2
455,33,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,2,Laboratory Technician,Single,34790,3.0,12,0,5.0,3,3,0,2
454,29,Travel_Rarely,Human Resources,3,5,Life Sciences,Male,1,Sales Executive,Single,27230,6.0,11,1,3.0,2,0,0,0
453,33,Non-Travel,Sales,15,3,Other,Male,4,Research Director,Single,194360,1.0,19,2,10.0,4,10,6,0
452,31,Non-Travel,Research & Development,28,4,Medical,Male,2,Research Scientist,Single,25930,0.0,21,0,4.0,2,3,1,2
451,36,Non-Travel,Sales,28,1,Life Sciences,Male,2,Research Scientist,Divorced,48980,4.0,13,1,12.0,3,7,0,7
450,47,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,3,Sales Executive,Divorced,69310,1.0,11,0,20.0,3,19,2,7
449,40,Non-Travel,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Single,65450,4.0,15,0,22.0,2,1,0,0
448,39,Travel_Rarely,Sales,1,1,Marketing,Male,2,Research Scientist,Single,23400,0.0,11,1,9.0,2,8,0,7
447,35,Travel_Rarely,Sales,1,2,Life Sciences,Female,2,Healthcare Representative,Divorced,109380,6.0,14,2,12.0,2,10,0,8
446,38,Non-Travel,Sales,4,3,Life Sciences,Male,2,Research Director,Single,100480,1.0,23,1,6.0,2,5,1,3
445,30,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7
444,53,Travel_Rarely,Research & Development,9,3,Technical Degree,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2
443,58,Travel_Rarely,Sales,9,2,Medical,Female,4,Sales Executive,Single,59570,4.0,14,1,7.0,2,1,0,0
442,52,Travel_Rarely,Research & Development,5,4,Other,Male,1,Laboratory Technician,Married,29110,2.0,17,2,26.0,3,9,7,8
441,35,Travel_Rarely,Human Resources,1,3,Human Resources,Male,3,Laboratory Technician,Married,136750,1.0,15,3,5.0,5,5,1,0
440,29,Travel_Frequently,Research & Development,29,1,Life Sciences,Male,1,Sales Representative,Married,192020,1.0,12,0,3.0,5,3,0,2
439,45,Non-Travel,Research & Development,8,1,Life Sciences,Male,2,Sales Executive,Married,33190,1.0,12,1,9.0,3,9,0,8
438,37,Travel_Rarely,Sales,10,4,Marketing,Female,3,Human Resources,Married,30720,5.0,14,0,17.0,3,14,11,7
437,33,Travel_Rarely,Research & Development,1,4,Medical,Female,4,Manufacturing Director,Single,44650,0.0,13,0,6.0,3,5,1,4
436,36,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Sales Executive,Married,22320,1.0,12,1,16.0,2,16,3,7
